fecha,Hora,magnitud,latitud,longitud,profundidad,estado,distancia_km,clasificacion_magnitud,Referencia de localizacion
2011-04-26,16:25:53,5.1,15.87,-92.73,194.0,CHIS,50.0,moderate,"50 km al NORESTE de MAPASTEPEC, CHIS"
2004-01-13,13:50:19,5.1,16.0,-97.17,20.0,OAX,19.0,moderate,"19 km al NOROESTE de PUERTO ESCONDIDO, OAX"
2005-05-30,06:13:56,5.1,14.2,-92.0,174.0,CHIS,55.0,moderate,"55 km al SURESTE de CD HIDALGO, CHIS"
2005-03-20,13:12:33,5.1,15.21,-95.84,5.0,OAX,69.0,moderate,"69 km al SURESTE de CRUCECITA, OAX"
2005-02-22,13:15:49,5.1,25.67,-109.97,10.0,SIN,85.0,moderate,"85 km al SUROESTE de AHOME, SIN"
2004-08-30,00:35:16,5.1,29.52,-116.55,10.0,BC,126.0,moderate,"126 km al SUROESTE de LAZARO CARDENAS, BC"
2010-09-15,01:05:46,5.1,15.58,-93.49,96.0,CHIS,32.0,moderate,"32 km al SUROESTE de PIJIJIAPAN, CHIS"
2010-06-25,12:08:58,5.1,15.42,-96.46,10.0,OAX,36.0,moderate,"36 km al SUR de S PEDRO POCHUTLA, OAX"
2020-01-15,02:15:23,5.1,16.2073,-98.0713,6.7,OAX,15.0,moderate,"15 km al SUR de PINOTEPA NACIONAL, OAX"
2020-01-11,08:22:02,5.1,16.2503,-98.3182,6.9,OAX,30.0,moderate,"30 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2019-12-05,13:01:14,5.1,17.3305,-94.6783,139.0,OAX,64.0,moderate,"64 km al NORESTE de MATIAS ROMERO, OAX"
2019-11-23,20:29:08,5.1,15.5227,-96.804,11.0,OAX,44.0,moderate,"44 km al SUROESTE de S PEDRO POCHUTLA, OAX"
2019-11-05,23:59:44,5.1,15.8233,-98.3005,5.0,OAX,63.0,moderate,"63 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2019-10-05,11:20:10,5.1,16.674,-99.6517,17.3,GRO,31.0,moderate,"31 km al SUROESTE de SAN MARCOS, GRO"
2019-06-23,14:35:52,5.1,17.1832,-94.7502,135.8,OAX,46.0,moderate,"46 km al NORESTE de MATIAS ROMERO, OAX"
1976-03-06,20:54:04,5.1,14.58,-91.07,33.0,CHIS,117.0,moderate,"117 km al ESTE de CD HIDALGO, CHIS"
2006-11-18,07:07:25,5.1,15.64,-99.36,26.0,GRO,128.0,moderate,"128 km al SUR de SAN MARCOS, GRO"
2006-10-27,22:08:19,5.1,13.55,-92.26,25.0,CHIS,125.0,moderate,"125 km al SUR de CD HIDALGO, CHIS"
2006-08-13,10:14:26,5.1,18.27,-103.61,23.0,MICH,73.0,moderate,"73 km al SUROESTE de COALCOMAN, MICH"
2020-03-26,17:46:01,5.1,14.7087,-93.3273,22.2,CHIS,94.0,moderate,"94 km al SUROESTE de MAPASTEPEC, CHIS"
